Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
60,20,3,-1.069119436254559,-0.24697289007938608,1,2,0,0,1,0,0,14,2,1,3,3,5,7,1972,1972,0,0,6,6,1,0.0,1,3,2,2,3,3,4,632,5,0,148,780,2,4,1,3,-0.446672327723169,0,0,-0.446672327723169,0,0,1,0,2,1,1,4,4,0,1,2,1973.0,1,1,352,2,3,2,196,0,0,0,0,0,0,2,2,0,1,2008,2,3,-0.10400900153415771,0,0,0
61,20,3,-1.0450354164949829,-0.21012306325340654,1,2,0,1,1,0,0,10,3,1,3,3,6,5,2004,2004,0,0,10,10,1,0.0,1,3,4,3,3,1,4,941,5,0,217,1158,2,4,1,3,-0.4009197434668245,0,0,-0.4009197434668245,1,0,1,1,3,1,2,5,4,0,1,2,2006.0,1,2,576,2,3,2,0,50,0,0,0,0,0,3,2,0,5,2006,3,4,-0.09514724794398186,0,0,0
62,75,1,-1.069119436254559,-0.24697289007938608,1,2,0,1,1,0,0,0,2,1,3,2,5,7,1920,1996,0,0,4,3,1,0.0,1,3,1,2,2,1,5,0,5,0,530,530,2,2,0,3,-0.48515055142564983,530,0,-0.40543909384284316,0,0,1,0,3,1,0,6,4,0,1,2,1935.0,1,1,288,2,3,0,0,0,144,0,0,0,0,3,2,0,3,2007,2,3,-0.11230367569220073,0,0,0
63,120,3,-1.2524485500416564,-0.25440949308307387,1,2,1,1,1,0,0,21,2,1,4,3,8,5,2006,2006,0,0,10,10,4,178.0,2,3,4,3,4,2,6,24,5,0,1346,1370,2,4,1,3,-0.3831848045442817,0,0,-0.3831848045442817,0,0,2,0,2,1,2,6,4,1,4,4,2006.0,2,2,484,2,3,2,120,49,0,0,0,0,0,3,2,0,10,2007,2,3,-0.08613500886832708,0,0,0
64,70,1,-1.1696950179202557,-0.22427361330313655,1,2,1,0,1,0,0,4,4,0,3,5,7,6,1921,1950,0,0,5,2,1,0.0,1,3,1,2,3,1,5,0,5,0,576,576,2,3,1,3,-0.4291305599450284,808,0,-0.3611691051513472,0,0,2,0,3,1,1,9,4,0,1,2,1990.0,1,2,480,2,3,2,12,11,64,0,0,0,0,4,2,0,4,2010,2,3,-0.09966608830757201,0,0,0
65,60,3,-1.0028194197605125,-0.23006452450718043,1,2,0,1,1,0,0,14,2,1,3,5,7,5,1997,1998,0,0,10,10,2,573.0,1,3,4,3,3,1,6,739,5,0,318,1057,2,4,1,3,-0.4109552050452308,977,0,-0.34492516544147755,1,0,2,1,3,1,2,8,4,0,1,4,1998.0,2,2,645,2,3,2,576,36,0,0,0,0,0,4,2,0,2,2009,2,3,-0.08327925601610017,1,0,0
66,60,3,-0.9613976414125558,-0.228651692854435,1,2,0,1,1,0,0,21,2,1,3,5,8,5,2004,2005,0,0,10,10,2,344.0,2,3,4,4,3,3,5,0,5,0,1143,1143,2,4,1,3,-0.4023353120009413,1330,0,-0.3275720276791463,0,0,2,1,4,1,2,9,4,1,4,5,2004.0,2,3,852,2,3,2,192,151,0,0,0,0,0,3,2,0,10,2007,2,3,-0.07068031652980952,0,0,0
67,20,3,-1.0028194197605125,-0.18682260677886256,1,2,0,1,1,0,0,8,3,1,3,3,7,5,1970,1989,0,0,7,7,2,287.0,1,3,2,3,3,4,6,912,5,0,1035,1947,2,2,1,3,-0.33756025790211913,0,0,-0.33756025790211913,1,0,2,0,3,1,1,7,3,1,4,4,1970.0,2,2,576,2,3,2,301,0,0,0,0,0,0,3,2,0,7,2010,2,3,-0.09037030175108221,1,0,0
68,20,3,-0.9841682457564862,-0.2221605178797604,1,2,1,1,1,0,0,14,2,1,3,3,7,5,2003,2003,0,0,10,10,2,167.0,2,3,4,3,3,3,6,1013,5,0,440,1453,2,4,1,3,-0.3754131923629882,0,0,-0.3754131923629882,1,0,2,0,3,1,2,7,4,0,1,4,2003.0,2,2,558,2,3,2,144,29,0,0,0,0,0,3,2,0,6,2007,2,3,-0.08225387240560653,0,0,0
69,30,1,-1.2082997735892025,-0.27803037951889686,1,2,0,1,1,1,0,4,0,1,3,3,4,6,1945,1950,0,0,4,3,1,0.0,1,2,2,2,3,1,5,0,5,0,747,747,2,2,1,3,-0.452065212765301,0,0,-0.452065212765301,0,0,1,0,2,1,1,4,4,0,1,4,1945.0,1,1,220,2,3,2,0,0,0,0,0,0,0,3,2,0,6,2010,2,3,-0.12174172088687653,0,0,0
70,50,3,-0.9357965655919519,-0.20010110888772473,1,2,0,1,1,1,0,17,2,1,3,1,7,4,1953,1953,0,0,8,0,1,0.0,2,3,2,2,3,1,2,603,5,0,701,1304,1,2,1,3,-0.38829601723974705,983,0,-0.33440070888714607,0,0,2,0,3,1,1,7,4,1,3,4,1953.0,3,2,667,2,3,2,0,21,114,0,0,0,0,3,2,0,7,2006,2,3,-0.08240940268371787,0,0,0
71,20,3,-0.8769224538629165,-0.20762584225580755,1,2,1,1,1,0,0,8,2,1,3,3,7,6,1973,1973,0,0,7,7,2,1115.0,1,2,2,3,3,4,4,1880,5,0,343,2223,2,4,1,3,-0.3369167168450877,0,0,-0.3369167168450877,1,0,2,0,3,1,1,8,4,2,4,4,1973.0,3,2,516,2,3,2,300,0,0,0,0,0,0,3,2,0,2,2007,2,3,-0.07958226173818538,0,0,0
72,20,3,-1.0028194197605125,-0.24343542024705123,1,2,0,1,1,1,0,9,2,1,3,3,4,6,1982,2006,0,0,6,7,1,0.0,1,3,2,2,3,1,4,565,5,0,280,845,2,2,1,3,-0.43690098882263295,0,0,-0.43690098882263295,1,0,1,0,2,1,1,4,4,0,1,2,1987.0,1,2,360,2,3,2,0,0,0,0,0,0,0,3,2,0,6,2007,2,3,-0.1026242826873754,0,0,0
73,60,3,-0.9725040469198878,-0.22522281981184908,1,2,1,1,1,1,0,13,2,1,3,5,7,5,1998,1998,0,0,10,10,2,40.0,1,3,4,3,3,1,5,0,5,0,832,832,2,3,1,3,-0.4313774804704119,833,0,-0.3607212178802136,0,0,2,1,3,1,1,7,4,1,3,4,1998.0,3,2,427,2,3,2,0,94,0,0,291,0,0,3,2,0,12,2009,2,3,-0.08937833105855096,0,0,0
74,20,3,-0.9172522314498426,-0.22486849649543844,1,2,0,1,1,0,0,8,2,1,3,3,5,7,1954,2003,0,0,2,1,2,104.0,1,3,2,2,3,1,4,320,1,362,404,1086,2,3,1,3,-0.4079475675269575,0,0,-0.4079475675269575,1,0,1,0,3,1,1,6,4,0,1,4,1989.0,1,2,490,2,3,2,0,0,0,0,0,0,0,0,2,0,5,2010,2,3,-0.09837218355804327,0,0,0
75,50,1,-1.069119436254559,-0.26172730588235243,1,2,0,1,1,1,0,4,2,1,3,5,3,6,1915,1950,1,0,10,10,1,0.0,2,2,2,1,3,1,5,0,5,0,840,840,2,3,0,3,-0.43761615203717164,765,0,-0.3673121788734264,0,0,2,0,3,2,1,8,4,0,1,2,1915.0,1,1,379,2,3,2,0,0,202,0,0,0,0,3,2,0,5,2010,2,3,-0.1098751342185051,0,0,0
76,180,1,-2.2314917183671072,-0.36786296113343764,1,2,0,1,1,0,0,1,2,1,1,4,4,5,1973,1973,0,0,9,9,1,0.0,1,3,2,3,3,4,6,462,5,0,0,462,2,2,1,3,-0.49912927156969056,462,0,-0.4185748233423202,1,0,1,0,2,1,1,5,4,0,1,5,1973.0,1,1,297,2,3,2,120,101,0,0,0,0,0,0,2,0,11,2009,2,3,-0.11648064208146845,0,0,0
77,20,3,-1.0028194197605125,-0.23641100721856467,1,2,1,1,1,0,0,8,2,1,3,3,4,7,1956,1956,0,0,10,10,1,0.0,1,3,2,2,3,1,4,228,5,0,724,952,2,4,1,2,-0.422838005450154,0,0,-0.422838005450154,0,0,1,0,2,1,1,4,4,0,1,2,1956.0,1,1,283,2,3,2,0,0,0,0,0,0,0,3,2,0,4,2008,2,3,-0.10083149177641072,1,0,0
78,50,1,-1.1696950179202557,-0.23522410328028004,1,2,0,1,1,0,0,3,2,1,3,1,5,5,1948,2001,0,0,2,1,1,0.0,1,3,2,2,3,1,2,336,4,41,295,672,2,2,1,3,-0.40938603618746605,213,0,-0.3898307824753536,1,0,1,0,2,1,1,6,3,0,1,2,1948.0,1,1,240,2,3,2,0,0,0,0,0,0,0,2,2,0,1,2008,2,3,-0.1033696456304849,0,0,0
79,90,3,-0.9841682457564862,-0.22152410901019784,1,2,0,1,1,0,0,6,2,1,2,3,4,5,1968,1968,2,0,6,6,1,0.0,1,3,2,2,3,1,5,0,5,0,1768,1768,2,2,0,3,-0.35798188541826237,0,0,-0.35798188541826237,0,0,2,0,4,2,1,8,4,0,1,0,1980.0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,4,2010,2,3,-0.10062279136952004,0,0,1
80,50,1,-1.069119436254559,-0.22345249014684068,1,0,0,1,1,1,0,4,2,1,3,5,5,6,1910,1981,0,0,2,1,1,0.0,1,3,4,2,3,1,5,0,5,0,440,440,2,3,1,3,-0.4636989598704099,548,0,-0.39444736007215697,0,0,1,1,2,1,1,5,4,0,1,2,1966.0,1,2,440,2,3,2,74,0,128,0,0,0,0,2,2,0,5,2009,2,3,-0.10893611778845351,0,0,0
81,60,3,-0.8593844203891732,-0.2104429385919585,1,2,0,1,1,1,0,8,2,1,3,5,6,6,1968,1968,0,0,10,10,2,576.0,1,2,2,3,3,1,1,448,5,0,448,896,2,2,1,3,-0.39870454977015557,960,0,-0.3402375604614596,0,0,2,1,4,1,2,8,4,1,4,4,1968.0,3,1,509,2,3,2,0,72,0,0,252,0,0,3,2,0,6,2009,2,3,-0.08776084155788441,0,0,0
82,120,1,-1.5257060200516837,-0.2797765318973956,1,2,0,1,1,2,0,9,2,1,4,3,6,5,1998,1998,2,0,10,10,2,443.0,1,2,4,4,4,1,6,1201,5,0,36,1237,2,4,1,3,-0.3856990023083375,0,0,-0.3856990023083375,1,0,2,0,2,1,1,5,4,0,1,4,1998.0,3,2,405,2,3,2,0,199,0,0,0,0,0,3,2,0,3,2006,2,3,-0.09621906616118273,0,0,0
83,20,3,-0.9508053438139296,-0.22483260352128737,1,2,0,1,1,0,0,18,2,1,3,3,8,5,2007,2007,0,0,10,10,4,468.0,1,3,4,3,3,1,6,33,5,0,1530,1563,2,4,1,3,-0.3699176235137235,0,0,-0.3699176235137235,0,0,2,0,3,1,2,6,4,1,4,4,2007.0,2,3,758,2,3,2,144,99,0,0,0,0,0,3,2,0,10,2008,2,3,-0.07944052345903231,0,0,0
84,20,3,-0.9406881137783641,-0.2333728833149071,1,2,1,1,1,0,0,8,2,1,3,3,5,5,1960,1960,0,0,4,3,0,66.0,1,3,2,2,3,1,5,0,5,0,1065,1065,2,3,1,3,-0.4101146601957973,0,0,-0.4101146601957973,0,0,1,1,3,1,1,6,4,0,1,2,1974.0,1,2,461,2,3,2,74,0,0,0,0,0,0,3,2,0,7,2007,0,3,-0.10352075700099149,0,0,0
85,80,3,-1.0028194197605125,-0.23599993748839831,1,2,1,1,1,0,0,13,2,1,3,4,7,5,1995,1996,0,0,6,6,2,22.0,1,3,4,3,3,1,5,0,5,0,384,384,2,3,1,3,-0.44294050859735556,670,0,-0.375753106238339,0,0,2,1,3,1,1,7,4,1,3,5,1995.0,3,2,400,2,3,2,120,72,0,0,0,0,0,3,1,700,5,2009,2,3,-0.09277764405743394,1,0,0
86,60,3,-0.7993209700472095,-0.19846288738457957,1,2,0,1,1,1,0,22,2,1,3,5,8,5,1991,1992,2,0,6,6,2,284.0,2,3,2,3,3,1,5,0,5,0,1288,1288,2,4,1,3,-0.3885363870284182,1116,0,-0.3295570145995125,0,0,2,1,4,1,2,9,4,1,3,4,1991.0,1,2,462,2,3,2,127,82,0,0,0,0,0,3,2,0,4,2006,2,3,-0.07739078842195266,0,0,0
87,60,3,-0.7968927065217004,-0.21555986309191963,1,2,3,1,1,0,0,13,2,1,3,5,6,5,2005,2005,0,0,10,10,1,0.0,2,3,4,3,3,3,5,0,5,0,684,684,2,4,1,3,-0.46331874743429136,876,0,-0.3701072098679668,0,0,2,1,3,1,2,6,4,1,4,5,2005.0,3,2,400,2,3,2,100,38,0,0,0,0,0,3,2,0,3,2009,2,3,-0.09160343193582192,0,0,0
88,160,4,-1.3225674644556782,-0.28954235258485966,1,1,0,1,1,1,0,18,2,1,4,5,6,5,2009,2009,0,0,10,10,4,76.0,2,3,4,3,3,3,5,0,5,0,612,612,2,4,1,3,-0.47805232472351694,612,0,-0.39496742083400704,0,0,2,1,2,1,2,4,4,0,1,2,2009.0,2,2,528,2,3,2,0,234,0,0,0,0,0,3,2,0,6,2009,3,4,-0.09365972831984387,0,0,0
89,50,0,-0.843272978673602,-0.2364485390822523,1,2,1,1,1,1,0,0,1,0,3,1,3,2,1915,1982,2,0,7,7,1,0.0,0,0,2,2,2,1,5,0,5,0,1013,1013,2,2,0,3,-0.4157343869583624,0,513,-0.3722896228237904,0,0,1,0,2,1,0,6,4,0,1,0,1980.0,0,0,0,0,0,0,0,0,156,0,0,0,0,2,2,0,10,2009,1,0,-0.11925207616445456,0,0,1
90,20,3,-1.069119436254559,-0.23954221428511155,1,2,0,1,1,0,0,14,2,1,3,3,4,5,1994,1995,0,0,10,10,1,0.0,1,3,4,3,3,1,6,588,5,0,402,990,2,4,1,3,-0.4183440764874021,0,0,-0.4183440764874021,1,0,1,0,3,1,1,5,4,0,1,0,1980.0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,8,2007,2,3,-0.10441106481042174,0,0,1
91,20,3,-1.069119436254559,-0.24697289007938608,1,2,0,1,1,0,0,8,2,1,3,3,4,5,1950,1950,0,0,8,1,1,0.0,1,3,0,0,1,0,0,0,0,0,0,0,2,2,1,2,-0.41276977597557846,0,0,-0.41276977597557846,0,0,1,0,2,1,1,4,4,0,1,2,1950.0,1,2,420,2,3,2,0,29,0,0,0,0,0,3,2,0,7,2006,2,3,-0.10897175557123588,0,0,0
92,20,3,-0.9172522314498426,-0.23622375369337548,1,2,0,1,1,0,0,8,2,1,3,3,5,3,1961,1961,2,0,6,6,0,203.0,1,3,2,2,3,1,1,600,5,0,635,1235,2,2,1,3,-0.39401652457874725,0,0,-0.39401652457874725,0,0,1,0,2,1,1,6,4,0,1,4,1961.0,1,2,480,2,3,2,0,0,0,0,0,0,0,0,2,0,12,2006,2,0,-0.1132608700471229,0,0,0
93,30,3,-0.9406881137783641,-0.20886455782961968,1,0,1,3,1,0,0,16,2,1,3,3,5,7,1921,2006,0,0,2,1,1,0.0,1,2,1,3,3,1,4,713,5,0,163,876,2,4,1,3,-0.42139334590566757,0,0,-0.42139334590566757,1,0,1,0,2,1,1,5,4,0,1,2,1921.0,1,2,432,2,3,2,0,0,44,0,0,0,0,3,2,0,8,2009,2,3,-0.09388411875768486,0,0,0
94,190,0,-1.069119436254559,-0.24697289007938608,1,2,0,1,1,1,0,4,2,1,0,2,6,6,1910,1998,2,0,4,3,1,0.0,1,3,1,2,2,2,1,1046,5,0,168,1214,1,4,0,3,-0.39189631160157323,1031,0,-0.33424645985669016,0,1,2,0,4,2,1,9,4,1,4,2,1900.0,1,2,506,2,3,2,0,0,0,0,99,0,0,3,2,0,11,2007,2,3,-0.10135204109072832,0,0,0
95,60,3,-1.0028194197605125,-0.23031718861318282,1,2,1,1,1,0,0,14,2,1,3,5,6,5,1997,1997,0,0,10,10,1,0.0,1,2,4,3,3,1,6,648,5,0,176,824,2,4,1,3,-0.42873993969172236,881,0,-0.35702018924765583,1,0,2,1,3,1,2,7,4,0,1,4,1997.0,2,2,684,2,3,2,0,162,0,0,0,0,0,3,2,0,5,2007,2,3,-0.08574151895771029,0,0,0
96,60,3,-1.0028194197605125,-0.22754152207557324,1,2,3,1,1,1,0,13,2,1,3,5,6,8,1993,1993,0,0,10,10,2,68.0,3,2,4,3,4,1,4,310,5,0,370,680,2,3,1,3,-0.4640806971869769,790,0,-0.3760261237752995,0,0,2,1,3,1,1,6,4,1,3,5,1993.0,3,2,420,2,3,2,232,63,0,0,0,0,0,3,1,480,4,2009,2,3,-0.08937833105855096,1,0,0
97,20,3,-0.9508053438139296,-0.22448695775829908,1,2,1,1,1,0,0,14,2,1,3,3,7,5,1999,1999,0,0,10,10,2,183.0,2,3,4,3,3,3,4,1162,5,0,426,1588,2,4,1,3,-0.36835594971660174,0,0,-0.36835594971660174,0,0,2,0,3,1,2,6,4,0,1,4,1999.0,2,2,472,2,3,2,158,29,0,0,0,0,0,3,2,0,8,2006,2,3,-0.08417451930036549,0,0,0
98,20,3,-0.9782634912334401,-0.22073027849245774,1,2,0,3,1,0,0,5,2,1,3,3,4,5,1965,1965,2,0,6,6,2,48.0,1,3,2,2,3,1,1,520,5,0,440,960,2,2,1,1,-0.42187221605910197,0,0,-0.42187221605910197,1,0,1,0,3,1,1,6,4,0,1,4,1965.0,3,1,432,2,3,1,120,0,0,0,0,0,0,3,2,0,5,2007,2,3,-0.1148543906786333,0,0,0
99,30,3,-0.9172522314498426,-0.22238776403589525,1,2,0,1,1,1,0,5,2,1,3,3,5,5,1920,1950,0,0,2,1,1,0.0,1,3,1,2,3,1,4,108,5,0,350,458,2,1,0,3,-0.4383370725113143,0,0,-0.4383370725113143,0,0,1,0,2,1,1,5,4,0,1,3,1920.0,1,1,366,1,3,2,0,0,77,0,0,0,0,3,1,400,5,2010,0,0,-0.1202269150736052,0,0,0
100,20,3,-0.9560397702819186,-0.23043062939028414,1,2,1,1,1,0,0,8,2,1,3,3,4,5,1959,1959,0,0,7,7,1,0.0,1,3,2,2,3,1,4,569,5,0,381,950,2,1,1,3,-0.394880510867167,0,0,-0.394880510867167,1,0,1,1,3,1,1,6,4,0,1,0,1980.0,0,0,0,0,0,2,352,0,0,0,0,0,0,3,1,400,1,2010,2,3,-0.10278682490709314,0,0,1
101,20,3,-1.0028194197605125,-0.22251319359964356,1,2,1,1,1,0,0,12,2,1,3,3,6,7,1977,2001,0,0,7,7,2,28.0,1,3,4,2,3,2,4,1200,5,0,410,1610,2,3,1,3,-0.36700792219721784,0,0,-0.36700792219721784,1,0,2,0,3,1,2,6,4,2,3,4,1977.0,2,2,480,2,3,2,168,68,0,0,0,0,0,3,2,0,2,2010,2,3,-0.08569810503904783,1,0,0
102,60,3,-0.9560397702819186,-0.23119793710493208,1,2,0,1,1,0,0,10,2,1,3,5,6,5,1985,1985,0,0,6,6,2,336.0,2,3,2,3,3,1,5,0,5,0,741,741,2,2,1,3,-0.419855168192447,755,0,-0.3599438870042982,0,0,2,1,3,1,2,7,4,1,3,4,1985.0,3,2,476,2,3,2,192,46,0,0,0,0,0,3,2,0,6,2010,2,3,-0.09077601454587561,0,0,0
103,90,3,-1.0374847852737834,-0.2486675022122408,1,2,0,0,1,0,0,10,2,1,2,3,5,5,1979,1979,0,0,6,6,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1,3,-0.3717057995418504,0,0,-0.3717057995418504,0,0,2,0,4,2,1,8,4,0,1,4,1979.0,1,2,410,2,3,2,0,0,0,0,0,0,0,3,2,0,6,2009,2,1,-0.10588582217377786,0,0,0
104,20,3,-0.8806205798738667,-0.2236740348810262,1,2,1,1,1,1,0,14,2,1,3,3,7,5,2009,2009,0,0,10,10,1,0.0,1,3,4,3,3,1,5,0,5,0,1226,1226,2,4,1,3,-0.394793694410088,0,0,-0.394793694410088,0,0,2,0,3,1,2,6,4,0,1,4,2009.0,2,3,740,2,3,2,0,36,0,0,0,0,0,3,2,0,5,2010,2,3,-0.08677517128571581,0,0,0
105,50,1,-1.0028194197605125,-0.24208879816961634,1,2,0,1,1,1,0,0,2,1,3,1,7,4,1931,1950,0,0,5,2,2,600.0,1,0,4,2,3,1,3,224,5,0,816,1040,2,4,1,1,-0.394793694410088,592,0,-0.35534110542250985,0,0,1,1,4,1,1,7,4,2,3,2,1951.0,1,1,240,2,3,2,0,0,0,0,184,0,0,3,2,0,6,2007,2,3,-0.09256089290693349,1,0,0
106,60,4,-0.9668839671711909,-0.23006452450718043,1,2,0,1,1,0,0,18,2,1,3,5,8,5,2003,2004,2,0,10,10,2,768.0,2,3,4,4,3,1,5,0,5,0,1053,1053,2,4,1,3,-0.41137865499275744,939,0,-0.34683544785824,0,0,2,1,3,1,2,9,4,1,4,4,2003.0,2,2,648,2,3,2,140,45,0,0,0,0,0,3,2,0,8,2008,2,3,-0.07874164940431379,0,0,0
107,30,1,-1.069119436254559,-0.22140115019011622,1,0,0,1,1,0,0,4,2,1,3,3,4,7,1885,1995,1,0,10,10,1,0.0,1,3,1,1,3,1,5,0,5,0,641,641,2,3,1,3,-0.4120178560059858,0,0,-0.4120178560059858,0,0,1,0,2,1,1,6,4,0,1,2,1954.0,1,1,273,1,1,0,0,0,0,0,0,0,0,3,1,450,8,2007,2,3,-0.11269926008418094,0,0,0
108,20,1,-1.1696950179202557,-0.2592634751054444,1,2,0,1,1,0,0,4,2,1,3,3,5,5,1948,1950,0,0,10,10,1,0.0,1,3,2,2,3,1,4,104,1,169,516,789,2,4,1,3,-0.44525492473552764,0,0,-0.44525492473552764,0,0,1,0,2,1,1,5,4,0,1,2,1948.0,1,1,250,2,3,2,0,0,0,0,0,0,0,3,2,0,4,2008,2,4,-0.10720064516618136,0,0,0
109,50,1,-0.9172522314498426,-0.23622375369337548,1,2,0,1,1,1,0,0,0,1,3,1,5,7,1919,2005,0,0,9,9,1,0.0,1,3,2,2,3,1,5,0,5,0,793,793,1,2,0,1,-0.4175413338299171,520,0,-0.3728779544087714,0,0,2,0,3,1,0,7,4,0,1,0,1980.0,0,0,0,0,0,0,0,0,144,0,0,0,0,3,2,0,8,2007,2,3,-0.10720064516618136,0,0,1
110,20,3,-0.843272978673602,-0.21635937215589365,1,2,1,1,1,0,0,12,2,1,3,3,6,6,1977,1977,2,0,7,7,2,480.0,1,3,2,3,3,1,2,705,5,0,1139,1844,2,4,1,3,-0.3540047572711974,0,0,-0.3540047572711974,0,0,2,0,3,1,1,7,4,1,3,4,1977.0,2,2,546,2,3,2,0,122,0,0,0,0,0,2,2,0,1,2010,0,3,-0.08841676570644495,0,0,0
111,50,3,-0.9668839671711909,-0.22907923788132442,1,2,0,1,1,0,0,5,2,1,3,1,6,4,1954,1972,0,0,2,1,1,0.0,1,3,2,2,2,1,1,444,5,0,550,994,2,3,1,3,-0.3956660887756118,639,0,-0.3534466920859507,0,0,2,0,4,1,1,7,4,0,1,4,1954.0,1,1,325,2,3,2,182,0,0,0,0,0,0,3,2,0,10,2006,2,3,-0.10051202610728448,0,0,0
112,80,3,-1.0028194197605125,-0.2421557404303136,1,2,1,1,1,0,0,13,2,1,3,4,7,5,2000,2000,0,0,10,10,1,0.0,1,3,4,3,3,1,6,250,5,0,134,384,2,4,1,3,-0.44762961615968927,656,0,-0.3788108360144518,0,0,2,1,3,1,1,7,4,1,3,5,2000.0,3,2,400,2,3,2,180,0,0,0,0,0,0,3,2,0,4,2010,2,3,-0.09037030175108221,1,0,0
113,60,3,-0.9560397702819186,-0.22629488889788635,1,2,0,1,1,0,0,14,2,1,3,5,7,5,2007,2007,0,0,10,10,4,220.0,2,3,4,4,3,3,6,984,5,0,280,1264,2,4,1,3,-0.39007584245178845,1414,0,-0.32020146510799724,1,0,2,1,4,1,3,10,4,1,4,5,2007.0,3,3,792,2,3,2,120,184,0,0,168,0,0,3,2,0,10,2007,3,4,-0.0643707985280052,0,0,0
114,20,3,-1.0028194197605125,-0.18397960581011324,1,2,0,0,1,1,0,16,2,1,3,3,6,5,1953,1953,2,0,2,1,2,184.0,1,2,2,3,3,2,4,35,2,869,905,1809,2,2,1,3,-0.33549021733080087,0,0,-0.33549021733080087,1,0,2,0,3,1,2,7,4,2,4,3,1953.0,1,2,450,2,3,2,166,120,192,0,0,0,0,2,2,0,10,2007,0,0,-0.08368296036548833,1,0,0
115,70,3,-1.060840191749296,-0.24643481797842628,1,2,1,1,1,0,1,16,2,1,3,5,6,8,1945,2002,1,0,2,1,1,0.0,1,3,2,2,3,1,4,774,3,150,104,1028,2,4,1,3,-0.37838667678331633,884,0,-0.3331383714804509,1,0,2,1,3,1,2,9,4,1,3,2,1945.0,1,1,180,2,3,2,224,0,0,0,0,0,0,2,2,0,7,2007,2,3,-0.07745690682998121,0,0,0
116,160,4,-1.4639399799531372,-0.30532056502562943,1,1,0,1,1,1,0,18,2,1,4,5,6,5,1999,1999,0,0,4,3,2,1129.0,1,3,4,3,3,1,6,419,5,0,310,729,2,3,1,3,-0.4551449625718504,729,0,-0.3768510361250705,0,0,2,1,2,1,1,5,4,1,2,2,1999.0,1,2,440,2,3,2,0,32,0,0,0,0,0,3,2,0,6,2007,2,3,-0.09118701426461671,0,0,0
117,20,3,-1.0028194197605125,-0.21704430329925184,1,2,0,1,1,0,0,6,2,1,3,3,5,5,1962,1962,0,0,2,1,2,116.0,1,3,2,2,3,1,3,170,1,670,252,1092,2,2,1,3,-0.4073385951061741,0,0,-0.4073385951061741,0,1,1,0,3,1,1,6,4,1,0,4,1962.0,1,1,288,2,3,2,0,20,144,0,0,0,0,3,2,0,9,2009,2,3,-0.09993658500471322,1,0,0
118,20,3,-0.9725040469198878,-0.23595528987378042,1,2,0,1,1,1,0,5,2,1,3,3,5,5,2006,2007,0,0,10,10,1,0.0,1,3,4,3,3,1,5,0,5,0,1125,1125,2,3,1,3,-0.40406680486861357,0,0,-0.40406680486861357,0,0,1,1,2,1,1,5,4,0,1,4,2007.0,1,2,430,2,3,2,80,64,0,0,0,0,0,3,2,0,4,2007,3,4,-0.09585780716983024,0,0,0
119,60,3,-0.8961166949145001,-0.21330829228703968,1,2,0,1,1,1,0,10,2,1,3,5,7,5,1990,1990,2,0,7,7,1,0.0,1,3,4,3,3,2,6,1470,5,0,203,1673,2,3,1,3,-0.36178940825512845,1523,0,-0.3055199611004863,1,0,3,0,5,1,2,11,4,2,3,4,1990.0,1,3,594,2,3,2,367,0,0,0,0,0,0,3,2,0,5,2010,2,3,-0.07036619494431354,0,0,0
120,60,3,-1.0301533560860319,-0.2365161648459964,1,2,0,1,1,0,0,14,2,1,3,5,6,5,2005,2006,0,0,10,10,1,0.0,2,3,4,3,3,1,5,0,5,0,728,728,2,4,1,3,-0.4553190836945713,728,0,-0.37698938434753554,0,0,2,1,3,1,2,8,4,1,4,4,2005.0,3,2,390,2,3,2,0,24,0,0,0,0,0,3,2,0,7,2006,3,4,-0.0937739702160326,0,0,0
